step,inputs/demo_proportion,inputs/low_dim_state_mean,inputs/low_dim_state_min,inputs/low_dim_state_max,inputs/timeouts,QAttentionAgent_layer0/losses/total_loss,QAttentionAgent_layer0/losses/trans_loss,QAttentionAgent_layer0/losses/rot_grip_col_loss,replay0/add_count,replay0/size,replay/replay_ratio,replay/update_to_insert_ratio,monitoring/sample_time_per_item,monitoring/train_time_per_item,monitoring/memory_gb,monitoring/cpu_percent
323900,1.0,0.33401402831077576,-0.1666666716337204,1.0,0.0,1.678689956665039,1.0963008403778076,0.5823891162872314,273611,273611,5182400000000.0,323900000000.0,0.011720657348632812,0.11370857059955597,117.894213632,31.183749999999996
324000,1.0,0.30212706327438354,0.0,1.0,0.0,1.9393572807312012,1.3216971158981323,0.6176601648330688,273611,273611,5184000000000.0,324000000000.0,0.012153372168540955,0.11410315334796906,118.375890944,31.797500000000003
324100,1.0,0.29860690236091614,0.0,1.0,0.0,1.7267427444458008,1.3862364292144775,0.34050631523132324,273611,273611,5185600000000.0,324100000000.0,0.010442540049552917,0.11349031329154968,118.835064832,32.015
324200,1.0,0.3188403248786926,0.0,1.0,0.0,2.20965576171875,1.7702383995056152,0.4394173324108124,273611,273611,5187200000000.0,324200000000.0,0.010673940181732178,0.11302220821380615,119.27629824,31.732499999999998
324300,1.0,0.25257205963134766,0.0,1.0,0.0,2.264880657196045,1.9535281658172607,0.3113524317741394,273611,273611,5188800000000.0,324300000000.0,0.011826708912849426,0.11416913568973541,119.73390336000001,31.4675
324400,1.0,0.3600403070449829,0.0,1.0,0.0,2.753042221069336,2.304983377456665,0.44805875420570374,273611,273611,5190400000000.0,324400000000.0,0.012521401047706604,0.11378169059753418,120.183427072,31.951249999999998
324500,1.0,0.2878253757953644,0.0,1.0,0.0,1.919675350189209,1.4718929529190063,0.4477824568748474,273611,273611,5192000000000.0,324500000000.0,0.01128368079662323,0.11377313733100891,120.65302118400001,31.7
324600,1.0,0.25218722224235535,-0.6666666865348816,1.0,0.0,1.9966824054718018,1.1775531768798828,0.8191291093826294,273611,273611,5193600000000.0,324600000000.0,0.08782869577407837,0.11290112137794495,121.102585856,29.1675
324700,1.0,0.32251423597335815,0.0,1.0,0.0,1.5083874464035034,1.1421384811401367,0.3662489950656891,273611,273611,5195200000000.0,324700000000.0,0.012079522013664246,0.11535023152828217,121.51902208000001,31.747500000000002
324800,1.0,0.3073418438434601,-0.5,1.0,0.0,2.3193817138671875,1.8649952411651611,0.4543864130973816,273611,273611,5196800000000.0,324800000000.0,0.011302471160888672,0.11936715245246887,122.00588492800001,31.39875
324900,1.0,0.32142770290374756,0.0,1.0,0.0,2.2182905673980713,1.6381902694702148,0.5801003575325012,273611,273611,5198400000000.0,324900000000.0,0.011848658323287964,0.11310091614723206,122.416791552,31.69625
325000,1.0,0.27029889822006226,-0.3333333432674408,1.0,0.0,1.4181519746780396,1.0148605108261108,0.4032915234565735,273611,273611,5200000000000.0,325000000000.0,0.013249590992927551,0.11345362663269043,122.89479065600001,31.635
325100,1.0,0.2981563210487366,0.0,1.0,0.0,2.1986424922943115,1.2387135028839111,0.9599291086196899,273611,273611,5201600000000.0,325100000000.0,0.010106489062309265,0.11382173001766205,123.33576192000001,31.347500000000004
325200,1.0,0.3469259738922119,-0.0833333358168602,1.0,0.0,2.2809555530548096,1.6247978210449219,0.6561577916145325,273611,273611,5203200000000.0,325200000000.0,0.012145861983299255,0.1133313924074173,123.80461465600001,31.528750000000002
325300,1.0,0.2860304117202759,0.0,1.0,0.0,1.7807869911193848,1.3387842178344727,0.44200295209884644,273611,273611,5204800000000.0,325300000000.0,0.009884968400001526,0.11384694278240204,124.299812864,31.267500000000002
325400,1.0,0.2841438055038452,0.0,1.0,0.0,2.393191337585449,1.9611361026763916,0.43205517530441284,273611,273611,5206400000000.0,325400000000.0,0.009757950901985168,0.11298494040966034,124.72030412800001,31.223750000000003
325500,1.0,0.34000450372695923,-0.25,1.0,0.0,3.3414902687072754,2.271885871887207,1.0696043968200684,273611,273611,5208000000000.0,325500000000.0,0.011885270476341248,0.11330235004425049,125.207851008,31.016250000000003
325600,1.0,0.3238619565963745,0.0,1.0,0.0,1.9920402765274048,1.5605885982513428,0.43145161867141724,273611,273611,5209600000000.0,325600000000.0,0.010146573185920715,0.11346860229969025,125.62681036800001,29.328750000000003
325700,1.0,0.2639039158821106,0.0,1.0,0.0,2.6370580196380615,1.9188737869262695,0.7181843519210815,273611,273611,5211200000000.0,325700000000.0,0.12031951546669006,0.11396929621696472,126.13677465600001,27.72625
325800,1.0,0.3086634576320648,0.0,1.0,0.0,2.4066686630249023,1.5207428932189941,0.8859258890151978,273611,273611,5212800000000.0,325800000000.0,0.01080639660358429,0.11308954656124115,126.56628121600001,30.28875
325900,1.0,0.3257184624671936,0.0,1.0,0.0,2.534487724304199,1.7633143663406372,0.771173357963562,273611,273611,5214400000000.0,325900000000.0,0.09203164279460907,0.11385303735733032,127.008305152,27.1875
326000,1.0,0.3335793614387512,0.0,1.0,0.0,1.7286206483840942,1.2940378189086914,0.43458279967308044,273611,273611,5216000000000.0,326000000000.0,0.011056885123252869,0.11227518320083618,127.445229568,31.494999999999997
326100,1.0,0.26922377943992615,0.0,1.0,0.0,3.1920218467712402,2.6437973976135254,0.5482242107391357,273611,273611,5217600000000.0,326100000000.0,0.011949121952056885,0.11328193545341492,127.94693632,31.330000000000002
326200,1.0,0.3065723180770874,0.0,1.0,0.0,1.8720656633377075,1.410218596458435,0.46184706687927246,273611,273611,5219200000000.0,326200000000.0,0.012200847268104553,0.1139240711927414,128.41033728000002,31.07
326300,1.0,0.29742512106895447,0.0,1.0,0.0,2.00321364402771,1.06993567943573,0.93327796459198,273611,273611,5220800000000.0,326300000000.0,0.010036379098892212,0.11355847120285034,128.82282905600002,30.7275
326400,1.0,0.2645418345928192,-0.25,1.0,0.0,1.8791251182556152,1.4605318307876587,0.4185934066772461,273611,273611,5222400000000.0,326400000000.0,0.09160113334655762,0.11352880299091339,129.310978048,29.29125
326500,1.0,0.2976679801940918,0.0,1.0,0.0,1.624778389930725,1.2985979318618774,0.32618051767349243,273611,273611,5224000000000.0,326500000000.0,0.013216525316238403,0.11394539475440979,129.730371584,28.38625
326600,1.0,0.2902110815048218,0.0,1.0,0.0,2.10540771484375,1.5569584369659424,0.5484492182731628,273611,273611,5225600000000.0,326600000000.0,0.01082734763622284,0.11375395953655243,130.20455731200002,30.885
326700,1.0,0.2643829584121704,0.0,1.0,0.0,2.7259044647216797,1.8610271215438843,0.8648773431777954,273611,273611,5227200000000.0,326700000000.0,0.010642826557159424,0.11380685865879059,130.659459072,30.527499999999996
326800,1.0,0.30202051997184753,-0.3333333432674408,1.0,0.0,2.5099806785583496,1.9555636644363403,0.5544166564941406,273611,273611,5228800000000.0,326800000000.0,0.012248948216438293,0.11323268711566925,131.09902950400001,31.00875
326900,1.0,0.30644848942756653,0.0,1.0,0.0,1.7481024265289307,1.3758673667907715,0.37223508954048157,273611,273611,5230400000000.0,326900000000.0,0.011218398809432983,0.11501617729663849,131.56376985600002,30.955000000000002
327000,1.0,0.31500694155693054,0.0,1.0,0.0,2.1883811950683594,1.793517827987671,0.39486372470855713,273611,273611,5232000000000.0,327000000000.0,0.01169346272945404,0.11363054811954498,132.02351308800002,30.82
327100,1.0,0.3376886248588562,0.0,1.0,0.0,1.7876241207122803,1.4132156372070312,0.3744085431098938,273611,273611,5233600000000.0,327100000000.0,0.010857298970222473,0.11290058493614197,132.420898816,24.416249999999998
327200,1.0,0.2845086455345154,0.0,1.0,0.0,2.337810516357422,1.3077263832092285,1.0300843715667725,273611,273611,5235200000000.0,327200000000.0,0.010955050587654114,0.11296187341213226,132.900990976,30.585
327300,1.0,0.3165242373943329,0.0,1.0,0.0,2.0750460624694824,1.6256390810012817,0.4494068920612335,273611,273611,5236800000000.0,327300000000.0,0.012601867318153381,0.11274826526641846,133.37935872,30.1375
327400,1.0,0.29723313450813293,0.0,1.0,0.0,2.273036241531372,1.7439093589782715,0.5291269421577454,273611,273611,5238400000000.0,327400000000.0,0.01128910481929779,0.11332803964614868,133.781508096,30.68625
327500,1.0,0.29487496614456177,0.0,1.0,0.0,1.6426719427108765,1.285697102546692,0.35697484016418457,273611,273611,5240000000000.0,327500000000.0,0.011649936437606812,0.11364385485649109,134.23890432000002,28.153750000000002
327600,1.0,0.32827091217041016,0.0,1.0,0.0,2.649043560028076,1.5832090377807617,1.0658345222473145,273611,273611,5241600000000.0,327600000000.0,0.09163941442966461,0.11367462575435638,134.72492339200002,28.641250000000003
327700,1.0,0.3453192710876465,0.0,1.0,0.0,2.080104112625122,1.224012017250061,0.856092095375061,273611,273611,5243200000000.0,327700000000.0,0.01149742305278778,0.113899365067482,135.18126284800002,30.48
327800,1.0,0.261705219745636,0.0,1.0,0.0,3.0810658931732178,1.9444665908813477,1.1365993022918701,273611,273611,5244800000000.0,327800000000.0,0.010630011558532715,0.11293900012969971,135.595061248,30.619999999999997
327900,1.0,0.2453785240650177,0.0,1.0,0.0,1.0875751972198486,0.575300395488739,0.5122748613357544,273611,273611,5246400000000.0,327900000000.0,0.07420098781585693,0.11372923851013184,136.08490188800002,29.330000000000002
328000,1.0,0.302725225687027,0.0,1.0,0.0,2.1255650520324707,1.3398828506469727,0.7856820821762085,273611,273611,5248000000000.0,328000000000.0,0.012659966945648193,0.11365972459316254,136.53459353600002,30.46125
328100,1.0,0.34130436182022095,0.0,1.0,0.0,1.5028979778289795,0.9146907329559326,0.5882072448730469,273611,273611,5249600000000.0,328100000000.0,0.011705026030540466,0.11391454935073853,136.994988032,30.233749999999997
328200,1.0,0.28342676162719727,0.0,1.0,0.0,1.7330751419067383,1.2307157516479492,0.5023594498634338,273611,273611,5251200000000.0,328200000000.0,0.011974647641181946,0.11332133412361145,137.436438528,25.111250000000002
328300,1.0,0.307153582572937,0.0,1.0,0.0,1.965846300125122,1.118406891822815,0.8474392890930176,273611,273611,5252800000000.0,328300000000.0,0.012105762958526611,0.11287346482276917,137.83224729600002,26.747500000000002
328400,1.0,0.2907794117927551,0.0,1.0,0.0,2.168186664581299,1.4041577577590942,0.7640289068222046,273611,273611,5254400000000.0,328400000000.0,0.013312429189682007,0.11306697130203247,138.393649152,29.639999999999997
328500,1.0,0.3002164661884308,0.0,1.0,0.0,2.4947702884674072,2.1104304790496826,0.384339839220047,273611,273611,5256000000000.0,328500000000.0,0.011774629354476929,0.11368213593959808,138.791694336,30.296249999999997
328600,1.0,0.3918713331222534,0.0,1.0,0.0,2.7518808841705322,1.8771188259124756,0.8747619986534119,273611,273611,5257600000000.0,328600000000.0,0.013561129570007324,0.11380887031555176,139.304656896,29.78
328700,1.0,0.29831042885780334,0.0,1.0,0.0,1.5512855052947998,1.199887752532959,0.35139763355255127,273611,273611,5259200000000.0,328700000000.0,0.012269631028175354,0.11307759582996368,139.704520704,27.627499999999998
328800,1.0,0.30589258670806885,0.0,1.0,0.0,3.4751880168914795,2.732123374938965,0.7430644631385803,273611,273611,5260800000000.0,328800000000.0,0.01191471517086029,0.11364369094371796,140.20413030400002,30.02125
328900,1.0,0.26281678676605225,-0.3333333432674408,1.0,0.0,2.109665870666504,1.7905399799346924,0.31912606954574585,273611,273611,5262400000000.0,328900000000.0,0.01205851137638092,0.11349159479141235,140.63815065600002,30.17625
329000,1.0,0.268477201461792,0.0,1.0,0.0,2.6374940872192383,2.271803855895996,0.36569011211395264,273611,273611,5264000000000.0,329000000000.0,0.10144264996051788,0.11382952332496643,141.126438912,27.952499999999997
329100,1.0,0.2608335316181183,0.0,1.0,0.0,2.4787161350250244,1.107800006866455,1.3709161281585693,273611,273611,5265600000000.0,329100000000.0,0.010550707578659058,0.11354593932628632,141.54090496,30.24
329200,1.0,0.32452189922332764,0.0,1.0,0.0,1.7765522003173828,0.9847999811172485,0.791752278804779,273611,273611,5267200000000.0,329200000000.0,0.010109081864356995,0.11407802999019623,141.97854208,30.345
329300,1.0,0.3516964912414551,0.0,1.0,0.0,2.4015491008758545,1.5187758207321167,0.882773220539093,273611,273611,5268800000000.0,329300000000.0,0.012350335717201233,0.11399190127849579,142.437646336,30.080000000000002
329400,1.0,0.259240984916687,0.0,1.0,0.0,1.9094573259353638,1.0925219058990479,0.8169353604316711,273611,273611,5270400000000.0,329400000000.0,0.010959729552268982,0.11275795102119446,142.87532032000001,30.153750000000002
329500,1.0,0.32179373502731323,0.0,1.0,0.0,3.347407579421997,1.9370993375778198,1.4103081226348877,273611,273611,5272000000000.0,329500000000.0,0.011443525552749634,0.11277273297309875,143.33034905600002,29.9875
329600,1.0,0.27875426411628723,0.0,1.0,0.0,2.6288928985595703,2.153543472290039,0.4753491282463074,273611,273611,5273600000000.0,329600000000.0,0.011243060231208801,0.11348287761211395,143.72814028800002,30.013749999999998
329700,1.0,0.28962773084640503,-0.25,1.0,0.0,1.433776617050171,0.9861836433410645,0.44759297370910645,273611,273611,5275200000000.0,329700000000.0,0.011640846729278564,0.11326074600219727,144.168910848,28.347500000000004
329800,1.0,0.3834792375564575,0.0,1.0,0.0,3.4573588371276855,2.8089306354522705,0.6484281420707703,273611,273611,5276800000000.0,329800000000.0,0.08263416588306427,0.11628563702106476,144.692621312,27.596249999999998
329900,1.0,0.34324726462364197,0.0,1.0,0.0,2.465263843536377,1.9710888862609863,0.4941750168800354,273611,273611,5278400000000.0,329900000000.0,0.010551899671554565,0.11309391260147095,145.13434624,29.951249999999998
330000,1.0,0.3229601979255676,0.0,1.0,0.0,2.6087915897369385,1.8848307132720947,0.7239608764648438,273611,273611,5280000000000.0,330000000000.0,0.011187925934791565,0.11308743059635162,145.57408870400002,30.089999999999996
330100,1.0,0.23642532527446747,-0.5833333134651184,1.0,0.0,1.857817530632019,0.8827048540115356,0.9751126766204834,273611,273611,5281600000000.0,330100000000.0,0.011815711855888367,0.1133580207824707,146.03026022400002,29.23125
330200,1.0,0.25848251581192017,0.0,1.0,0.0,3.291271686553955,2.0784854888916016,1.212786316871643,273611,273611,5283200000000.0,330200000000.0,0.010079577565193176,0.11342224478721619,146.482552832,29.786250000000003
330300,1.0,0.34681013226509094,-0.1666666716337204,1.0,0.0,2.3292322158813477,1.8896996974945068,0.439532607793808,273611,273611,5284800000000.0,330300000000.0,0.01124638319015503,0.11237172782421112,146.943275008,27.621249999999996
330400,1.0,0.31952327489852905,0.0,1.0,0.0,1.8370387554168701,0.9930113554000854,0.8440275192260742,273611,273611,5286400000000.0,330400000000.0,0.010927915573120117,0.11355893313884735,147.452043264,29.702499999999997
330500,1.0,0.28768742084503174,0.0,1.0,0.0,2.472832202911377,1.738356113433838,0.7344761490821838,273611,273611,5288000000000.0,330500000000.0,0.09676800668239594,0.11466838419437408,147.848691712,27.915
330600,1.0,0.28978487849235535,0.0,1.0,0.0,2.269073009490967,1.4628350734710693,0.806238055229187,273611,273611,5289600000000.0,330600000000.0,0.01280839741230011,0.11280763149261475,148.296912896,27.453750000000003
330700,1.0,0.22210058569908142,0.0,1.0,0.0,2.01680850982666,1.6163735389709473,0.400435209274292,273611,273611,5291200000000.0,330700000000.0,0.01211114227771759,0.112431600689888,148.693704704,29.378750000000004
330800,1.0,0.27883273363113403,0.0,1.0,0.0,2.4923384189605713,2.0634002685546875,0.4289381504058838,273611,273611,5292800000000.0,330800000000.0,0.011140480637550354,0.1131206750869751,149.20085913600002,29.098750000000003
330900,1.0,0.26951828598976135,0.0,1.0,0.0,1.7048451900482178,1.1931400299072266,0.5117051005363464,273611,273611,5294400000000.0,330900000000.0,0.010783419013023376,0.11329758167266846,149.65696512,29.3625
331000,1.0,0.3019404411315918,0.0,1.0,0.0,3.1124119758605957,2.2775771617889404,0.8348349332809448,273611,273611,5296000000000.0,331000000000.0,0.011504724621772766,0.11304523050785065,150.126575616,26.18
331100,1.0,0.2501208782196045,-0.4166666567325592,1.0,0.0,2.3864665031433105,1.7108781337738037,0.6755883693695068,273611,273611,5297600000000.0,331100000000.0,0.011925429105758667,0.11357289552688599,150.531649536,29.2125
331200,1.0,0.32712581753730774,0.0,1.0,0.0,2.8670663833618164,2.334343194961548,0.5327233076095581,273611,273611,5299200000000.0,331200000000.0,0.010963618755340576,0.11561863124370575,151.024054272,28.71125
331300,1.0,0.22077307105064392,0.0,1.0,0.0,2.0800552368164062,1.3758577108383179,0.7041976451873779,273611,273611,5300800000000.0,331300000000.0,0.012284740805625916,0.11319954693317413,151.454449664,29.285000000000004
331400,1.0,0.31836387515068054,0.0,1.0,0.0,2.2117760181427,1.9257283210754395,0.2860478162765503,273611,273611,5302400000000.0,331400000000.0,0.011867091059684753,0.11366060376167297,151.948959744,28.60375
331500,1.0,0.28362447023391724,0.0,1.0,0.0,3.324601650238037,2.2519168853759766,1.0726847648620605,273611,273611,5304000000000.0,331500000000.0,0.09808284044265747,0.11366462707519531,152.33951744,27.535000000000004
331600,1.0,0.2771427035331726,0.0,1.0,0.0,2.3369414806365967,1.4097366333007812,0.9272049069404602,273611,273611,5305600000000.0,331600000000.0,0.0129222571849823,0.1155245453119278,152.811892736,28.43125
331700,1.0,0.2906213402748108,0.0,1.0,0.0,2.7092936038970947,1.685756802558899,1.0235366821289062,273611,273611,5307200000000.0,331700000000.0,0.012319371104240417,0.11274908483028412,153.31128115200002,27.838749999999997
331800,1.0,0.25894537568092346,-0.4166666567325592,1.0,0.0,1.323657751083374,1.0631446838378906,0.260513037443161,273611,273611,5308800000000.0,331800000000.0,0.014988601207733154,0.11245286464691162,153.750294528,29.06375
331900,1.0,0.2511768043041229,0.0,1.0,0.0,3.7541027069091797,2.990262985229492,0.7638397216796875,273611,273611,5310400000000.0,331900000000.0,0.01178896427154541,0.11332549154758453,154.19112243200001,26.267500000000002
332000,1.0,0.3667573034763336,0.0,1.0,0.0,3.5062785148620605,2.7786927223205566,0.7275857925415039,273611,273611,5312000000000.0,332000000000.0,0.09777337312698364,0.11274772882461548,154.66162176,27.244999999999997
332100,1.0,0.2811663746833801,-0.4166666567325592,1.0,0.0,2.379850149154663,1.8558423519134521,0.52400803565979,273611,273611,5313600000000.0,332100000000.0,0.010767906904220581,0.11351627111434937,155.136475136,29.04125
332200,1.0,0.2693936824798584,-0.6666666865348816,1.0,0.0,1.6176570653915405,1.2472319602966309,0.3704250454902649,273611,273611,5315200000000.0,332200000000.0,0.011532768607139587,0.11352744698524475,155.55626598400002,28.2075
332300,1.0,0.2789561152458191,0.0,1.0,0.0,1.4282338619232178,1.1175357103347778,0.3106982111930847,273611,273611,5316800000000.0,332300000000.0,0.014006450772285461,0.11227132380008698,156.042715136,28.90625
332400,1.0,0.2738268971443176,0.0,1.0,0.0,2.488438129425049,1.8629275560379028,0.6255103349685669,273611,273611,5318400000000.0,332400000000.0,0.09999360144138336,0.11319443583488464,156.455010304,26.77
332500,1.0,0.18842348456382751,0.0,1.0,0.0,1.8614602088928223,1.4242892265319824,0.4371711015701294,273611,273611,5320000000000.0,332500000000.0,0.011054307222366333,0.11358919739723206,156.986421248,27.173750000000002
332600,1.0,0.28206491470336914,0.0,1.0,0.0,2.860412359237671,2.1539552211761475,0.7064571380615234,273611,273611,5321600000000.0,332600000000.0,0.013345539569854736,0.11276388168334961,157.39314176000002,28.692500000000003
332700,1.0,0.3174028694629669,0.0,1.0,0.0,1.6364355087280273,1.0715140104293823,0.5649215579032898,273611,273611,5323200000000.0,332700000000.0,0.01169094443321228,0.11303678154945374,157.844475904,28.71
332800,1.0,0.26866358518600464,0.0,1.0,0.0,2.084096908569336,1.6824419498443604,0.40165507793426514,273611,273611,5324800000000.0,332800000000.0,0.010663032531738281,0.11176110804080963,158.264958976,28.74
332900,1.0,0.3363833427429199,0.0,1.0,0.0,1.6345698833465576,1.1915552616119385,0.44301462173461914,273611,273611,5326400000000.0,332900000000.0,0.01187141239643097,0.11310090124607086,158.74263449600002,28.139999999999997
333000,1.0,0.3639039397239685,0.0,1.0,0.0,2.63403058052063,1.2690263986587524,1.3650041818618774,273611,273611,5328000000000.0,333000000000.0,0.011480331420898438,0.1128915399312973,159.211032576,28.4675
333100,1.0,0.26890379190444946,0.0,1.0,0.0,2.076904296875,1.4141117334365845,0.6627925634384155,273611,273611,5329600000000.0,333100000000.0,0.012603014707565308,0.11247381567955017,159.70692300800002,26.067500000000003
333200,1.0,0.24903470277786255,0.0,1.0,0.0,2.40000581741333,1.9988884925842285,0.40111756324768066,273611,273611,5331200000000.0,333200000000.0,0.011384174227714539,0.11297759413719177,160.17631641600002,28.44375
333300,1.0,0.26900070905685425,0.0,1.0,0.0,2.6829209327697754,1.9223638772964478,0.7605571746826172,273611,273611,5332800000000.0,333300000000.0,0.010736793279647827,0.1130763441324234,160.556122112,26.753750000000004
333400,1.0,0.29096779227256775,0.0,1.0,0.0,3.5069124698638916,2.358799934387207,1.1481125354766846,273611,273611,5334400000000.0,333400000000.0,0.012526735663414001,0.11546270549297333,161.01559910400002,28.08375
333500,1.0,0.321595162153244,0.0,1.0,0.0,1.726248025894165,0.8871138691902161,0.8391342163085938,273611,273611,5336000000000.0,333500000000.0,0.013220652937889099,0.112569659948349,161.52392908800002,28.076249999999998
333600,1.0,0.3248712420463562,0.0,1.0,0.0,2.7581276893615723,2.1510910987854004,0.607036828994751,273611,273611,5337600000000.0,333600000000.0,0.010564237833023071,0.1130761057138443,161.94856140800002,28.516250000000003
333700,1.0,0.3404090404510498,0.0,1.0,0.0,1.871787428855896,1.4493787288665771,0.42240869998931885,273611,273611,5339200000000.0,333700000000.0,0.011718660593032837,0.11330890655517578,162.39463219200002,23.669999999999998
333800,1.0,0.28456947207450867,-0.5833333134651184,1.0,0.0,3.0517354011535645,2.2275383472442627,0.8241970539093018,273611,273611,5340800000000.0,333800000000.0,0.09254930913448334,0.11238399147987366,162.844397568,26.597500000000004
333900,1.0,0.29009735584259033,0.0,1.0,0.0,2.800332546234131,1.6689412593841553,1.1313910484313965,273611,273611,5342400000000.0,333900000000.0,0.012286603450775146,0.11300480365753174,163.277570048,27.875
334000,1.0,0.3030857443809509,0.0,1.0,0.0,2.754246711730957,1.8286607265472412,0.9255859851837158,273611,273611,5344000000000.0,334000000000.0,0.011596828699111938,0.11321547627449036,163.683627008,28.169999999999998
334100,1.0,0.3817388415336609,0.0,1.0,0.0,1.8308396339416504,1.001007080078125,0.8298326134681702,273611,273611,5345600000000.0,334100000000.0,0.011103272438049316,0.11341224610805511,164.18181939200002,28.3875
334200,1.0,0.3022180497646332,-0.1666666716337204,1.0,0.0,2.541578531265259,2.0555498600006104,0.486028790473938,273611,273611,5347200000000.0,334200000000.0,0.013065129518508911,0.11283397674560547,164.645842944,28.3625
334300,1.0,0.25598078966140747,-0.5833333134651184,1.0,0.0,2.1046366691589355,1.740893840789795,0.3637429177761078,273611,273611,5348800000000.0,334300000000.0,0.015308573842048645,0.11406998336315155,165.08819456,27.78
334400,1.0,0.2604004144668579,0.0,1.0,0.0,3.5209574699401855,2.872509479522705,0.6484482288360596,273611,273611,5350400000000.0,334400000000.0,0.011516094207763672,0.11374759674072266,165.52641740800001,28.14375
334500,1.0,0.34764590859413147,0.0,1.0,0.0,2.347332000732422,1.561049461364746,0.7862825989723206,273611,273611,5352000000000.0,334500000000.0,0.011026859283447266,0.11214296519756317,165.96918272000002,28.26875
334600,1.0,0.34003034234046936,0.0,1.0,0.0,2.608938694000244,1.6341423988342285,0.9747963547706604,273611,273611,5353600000000.0,334600000000.0,0.014066800475120544,0.11351409554481506,166.470455296,27.61625
334700,1.0,0.34190821647644043,0.0,1.0,0.0,2.0242810249328613,0.9802801012992859,1.0440006256103516,273611,273611,5355200000000.0,334700000000.0,0.011361554265022278,0.11286038160324097,166.94405529600002,27.93125
334800,1.0,0.3704894185066223,0.0,1.0,0.0,2.4186229705810547,1.6773245334625244,0.7412984371185303,273611,273611,5356800000000.0,334800000000.0,0.011342406272888184,0.11335203051567078,167.34543872,28.50125
334900,1.0,0.35412949323654175,0.0,1.0,0.0,2.5224835872650146,1.9448282718658447,0.577655017375946,273611,273611,5358400000000.0,334900000000.0,0.010996967554092407,0.11271175742149353,167.793352704,27.847500000000004
335000,1.0,0.276821494102478,0.0,1.0,0.0,1.9793310165405273,1.5006595849990845,0.4786713123321533,273611,273611,5360000000000.0,335000000000.0,0.010352075099945068,0.11390802264213562,168.286990336,21.03875
335100,1.0,0.3474079966545105,0.0,1.0,0.0,1.7710304260253906,1.26203453540802,0.508995771408081,273611,273611,5361600000000.0,335100000000.0,0.01145721971988678,0.11397893726825714,168.820191232,27.31375
335200,1.0,0.3823498487472534,0.0,1.0,0.0,1.5979738235473633,1.2704136371612549,0.3275601267814636,273611,273611,5363200000000.0,335200000000.0,0.012783318758010864,0.1127786785364151,169.211805696,26.089999999999996
335300,1.0,0.2614631652832031,-0.3333333432674408,1.0,0.0,2.0140585899353027,1.329898715019226,0.6841599941253662,273611,273611,5364800000000.0,335300000000.0,0.012312561273574829,0.11894778907299042,169.64951244800002,27.921249999999997
335400,1.0,0.28582310676574707,0.0,1.0,0.0,2.4901888370513916,1.6689410209655762,0.8212478160858154,273611,273611,5366400000000.0,335400000000.0,0.01135621964931488,0.11343176662921906,170.101870592,23.09
335500,1.0,0.28852564096450806,0.0,1.0,0.0,2.036466121673584,1.6509873867034912,0.385478675365448,273611,273611,5368000000000.0,335500000000.0,0.012235000729560852,0.1129290759563446,170.516107264,27.62375
335600,1.0,0.30113720893859863,-0.4166666567325592,1.0,0.0,2.0888848304748535,1.5181210041046143,0.5707635879516602,273611,273611,5369600000000.0,335600000000.0,0.012043803930282593,0.11218221485614777,171.029295104,27.49
335700,1.0,0.2790150046348572,0.0,1.0,0.0,1.7345757484436035,1.3005781173706055,0.43399760127067566,273611,273611,5371200000000.0,335700000000.0,0.010964840650558472,0.11239151656627655,171.46765721600002,27.22625
335800,1.0,0.2181791067123413,-0.75,1.0,0.0,1.6739563941955566,1.377990484237671,0.2959659695625305,273611,273611,5372800000000.0,335800000000.0,0.01205490529537201,0.11275829374790192,171.962617856,27.453750000000003
335900,1.0,0.27382293343544006,0.0,1.0,0.0,2.5427558422088623,1.9014382362365723,0.6413177251815796,273611,273611,5374400000000.0,335900000000.0,0.09808407723903656,0.11268679797649384,172.392378368,25.81875
336000,1.0,0.25399529933929443,0.0,1.0,0.0,3.086775541305542,2.7273807525634766,0.3593946099281311,273611,273611,5376000000000.0,336000000000.0,0.011100158095359802,0.11341685056686401,172.853248,27.411250000000003
336100,1.0,0.29244810342788696,0.0,1.0,0.0,1.6888302564620972,1.3172414302825928,0.37158888578414917,273611,273611,5377600000000.0,336100000000.0,0.011444658041000366,0.11384175717830658,173.32203520000002,26.845
336200,1.0,0.31476306915283203,0.0,1.0,0.0,2.3305201530456543,1.993119239807129,0.3374006748199463,273611,273611,5379200000000.0,336200000000.0,0.011902496218681335,0.11313675343990326,173.71117977600002,27.639999999999997
336300,1.0,0.3498970866203308,0.0,1.0,0.0,3.179079055786133,2.2865943908691406,0.8924845457077026,273611,273611,5380800000000.0,336300000000.0,0.011575907468795776,0.11334636807441711,174.18326016,27.5075
336400,1.0,0.29421690106391907,0.0,1.0,0.0,1.4515612125396729,1.0836155414581299,0.36794567108154297,273611,273611,5382400000000.0,336400000000.0,0.013320088386535645,0.11246350407600403,174.677098496,27.2925
336500,1.0,0.37760090827941895,0.0,1.0,0.0,1.3436837196350098,0.6681569814682007,0.6755266785621643,273611,273611,5384000000000.0,336500000000.0,0.012029722332954407,0.11491535604000092,175.105417216,27.2725
336600,1.0,0.35934966802597046,0.0,1.0,0.0,2.5887160301208496,1.7710630893707275,0.8176531195640564,273611,273611,5385600000000.0,336600000000.0,0.012879401445388794,0.11310224235057831,175.546355712,26.744999999999997
